,gz_totalPrice,gz_unitPrice,gz_title,gz_area,gz_beds,gz_rooms,gz_toward,gz_renovation,gz_positionInfo
2464,365.0,38474,huadu,94.87,3,2,东,1,8
2465,320.0,32777,huadu,97.63,3,2,南,0,6
2466,315.0,33158,huadu,95,3,1,东,1,18
2467,305.0,31938,huadu,95.5,3,2,东,1,11
2468,260.0,45615,huadu,57,2,1,西,0,30
2469,245.0,19114,nansha,128.18,3,2,南,其他,11
2470,175.0,19022,nansha,92,3,2,南,1,11
2471,118.0,16276,nansha,72.5,2,2,东,其他,7
2472,185.0,19588,nansha,94.45,3,2,北,1,6
2473,160.0,15881,nansha,100.75,3,2,西,其他,18
2474,135.0,12228,nansha,110.41,3,2,东,0,6
2475,240.0,24450,nansha,98.16,3,2,南,其他,17
2476,260.0,19118,nansha,136,3,1,东,其他,9
2477,265.0,19978,nansha,132.65,3,2,南,其他,11
2478,71.0,13491,nansha,52.63,1,0,北,0,17
2479,360.0,26316,nansha,136.8,3,3,南,1,25
2480,450.0,25400,nansha,177.17,6,2,南,1,30
2481,481.0,28938,nansha,166.22,4,2,东,1,32
2482,310.0,14458,nansha,214.42,4,2,南,1,16
2483,280.0,23863,nansha,117.34,4,2,东,1,18
2484,435.0,24372,nansha,178.49,4,2,东,1,32
2485,430.0,20952,nansha,205.24,4,2,南,1,18
2486,410.0,28632,nansha,143.2,4,2,南,1,18
2487,270.0,19290,nansha,139.97,3,2,南,1,18
2488,315.0,21832,nansha,144.29,4,2,东,毛坯,13
2489,242.0,21935,nansha,110.33,3,2,北,1,18
2490,265.0,24767,nansha,107,3,2,南,0,30
2491,318.0,21735,nansha,146.31,4,2,南,1,4
2492,257.0,22078,nansha,116.41,4,2,北,1,18
2493,155.0,15118,nansha,102.53,3,2,南,1,18
2494,630.0,45986,nansha,137,4,2,东,毛坯,9
2495,320.0,24019,nansha,133.23,4,2,南,1,18
2496,310.0,19809,nansha,156.5,4,2,西,0,6
2497,330.0,14184,nansha,232.67,5,2,东,1,8
2498,247.0,19000,nansha,130,3,2,西,1,18
2499,235.0,26405,nanhai,89,3,2,西,1,48
2500,200.0,22156,nanhai,90.27,3,2,南,1,18
2501,290.0,27331,nanhai,106.11,3,2,西,1,48
2502,310.0,25371,nanhai,122.19,3,1,南,1,33
2503,240.0,30079,nanhai,79.79,3,2,南,1,11
2504,248.0,24210,nanhai,102.44,3,2,东,0,33
2505,430.0,27216,nanhai,158,3,2,东,1,33
2506,245.0,20183,nanhai,121.39,3,2,西,1,18
2507,398.0,22467,nanhai,177.15,3,2,东,0,31
2508,199.0,25054,nanhai,79.43,2,2,东,1,32
2509,318.0,26117,nanhai,121.76,3,2,南,1,33
2510,424.0,27895,nanhai,152,4,2,西,1,33
2511,260.0,20824,nanhai,124.86,3,2,东,1,16
2512,350.0,31250,nanhai,112,3,2,南,0,33
2513,140.0,18182,nanhai,77,3,2,南,0,18
2514,286.5,23105,nanhai,124,3,2,南,1,11
2515,650.0,31708,nanhai,205,5,2,东,1,33
2516,210.0,18112,nanhai,115.95,3,2,东,1,21
2517,175.0,19022,nanhai,92,3,2,东,1,18
2518,315.0,22341,nanhai,141,3,2,东,1,31
2519,240.0,24743,nanhai,97,3,2,东,1,31
2520,315.0,25156,nanhai,125.22,3,2,南,1,33
2521,300.0,24079,nanhai,124.59,3,2,东,1,31
2522,160.0,23109,nanhai,69.24,2,1,东,1,6
2523,190.0,21506,nanhai,88.35,3,2,北,1,18
2524,344.0,27977,nanhai,122.96,3,2,东,1,33
2525,155.0,20457,nanhai,75.77,2,1,南,1,18
2526,225.0,26270,nanhai,85.65,3,2,东,1,33
2527,169.0,22582,nanhai,74.84,2,2,南,1,18
2528,255.0,26005,nanhai,98.06,3,2,东,1,30
2529,700.0,62506,tianhe,111.99,4,2,南,1,32
2530,576.0,45715,tianhe,126,3,2,南,1,11
2531,630.0,52058,tianhe,121.02,3,2,南,0,13
2532,408.0,52048,tianhe,78.39,2,2,东,1,18
2533,260.0,34010,tianhe,76.45,2,1,南,0,9
2534,660.0,63044,tianhe,104.69,3,2,东,0,29
2535,246.0,61347,tianhe,40.1,1,1,东,1,36
2536,309.0,54354,tianhe,56.85,2,1,东,0,9
2537,148.0,36680,tianhe,40.35,3,1,南,1,6
2538,185.0,30126,tianhe,61.41,2,1,东,0,9
2539,189.0,41917,tianhe,45.09,1,1,西,1,27
2540,140.0,24289,tianhe,57.64,2,1,南,1,8
2541,630.0,62906,tianhe,100.15,3,2,南,0,9
2542,320.0,43314,tianhe,73.88,3,2,北,1,18
2543,300.0,30928,tianhe,97,3,2,东,1,9
2544,560.0,56940,tianhe,98.35,3,2,东,1,8
2545,250.0,39063,tianhe,64,2,1,北,0,9
2546,415.0,63670,tianhe,65.18,2,2,东,0,31
2547,250.0,28217,tianhe,88.6,3,2,南,0,7
2548,358.0,45898,tianhe,78,2,1,北,1,18
2549,300.0,47718,tianhe,62.87,2,1,南,1,9
2550,632.0,56953,tianhe,110.97,3,2,东,1,36
2551,280.0,40847,tianhe,68.55,2,1,南,0,9
2552,520.0,52000,tianhe,100,3,2,西,1,28
2553,215.0,34617,tianhe,62.11,2,2,南,0,9
2554,288.0,24000,tianhe,120,3,1,北,0,31
2555,666.0,61293,tianhe,108.66,3,2,北,1,29
2556,695.0,56495,tianhe,123.02,3,2,东,1,28
2557,520.0,52803,tianhe,98.48,3,1,南,0,32
2558,430.0,47609,tianhe,90.32,3,1,北,0,30
2559,485.0,64667,yuexiu,75,2,1,南,1,8
2560,2180.0,72667,yuexiu,300,4,2,南,1,52
2561,285.0,41912,yuexiu,68,2,1,东,0,9
2562,425.0,44060,yuexiu,96.46,3,2,南,1,28
2563,260.0,51071,yuexiu,50.91,2,1,东,1,6
2564,48.0,21007,yuexiu,22.85,1,0,东,0,9
2565,165.0,40030,yuexiu,41.22,2,1,东,1,9
2566,198.0,46122,yuexiu,42.93,2,1,东,1,9
2567,248.0,50820,yuexiu,48.8,2,1,南,0,8
2568,260.0,58731,yuexiu,44.27,1,1,南,0,7
2569,198.0,39600,yuexiu,50,3,2,南,1,7
2570,375.0,46440,yuexiu,80.75,5,1,南,0,1
2571,120.0,35503,yuexiu,33.8,2,1,西,0,9
2572,70.0,28630,yuexiu,24.45,1,0,南,1,9
2573,238.0,33056,yuexiu,72,3,2,南,1,7
2574,144.0,34286,yuexiu,42,3,1,东,1,6
2575,210.0,39253,yuexiu,53.5,1,1,西,0,9
2576,210.0,29503,yuexiu,71.18,3,2,南,1,1
2577,330.0,43599,yuexiu,75.69,3,2,东,其他,9
2578,185.0,42617,yuexiu,43.41,2,1,西,1,2
2579,670.0,73627,yuexiu,91,3,2,北,0,39
2580,102.0,24921,yuexiu,40.93,2,1,南,其他,5
2581,370.0,52408,yuexiu,70.6,2,2,西,1,17
2582,470.0,48852,yuexiu,96.21,3,2,东,0,31
2583,320.0,42565,yuexiu,75.18,3,1,东,0,8
2584,685.0,53612,yuexiu,127.77,3,2,南,0,9
2585,820.0,66130,yuexiu,124,3,2,东,1,19
2586,535.0,44458,yuexiu,120.34,3,2,北,0,25
2587,740.0,71250,yuexiu,103.86,3,2,西,1,28
2588,250.0,35212,yuexiu,71,3,1,南,其他,5
2589,249.0,43403,liwan,57.37,2,1,东,1,26
2590,450.0,47569,liwan,94.6,3,2,北,1,26
2591,155.0,23166,liwan,66.91,2,1,西,0,7
2592,153.0,24488,liwan,62.48,2,1,西,0,8
2593,230.0,33262,liwan,69.15,3,1,东,1,9
2594,188.0,38787,liwan,48.47,3,2,南,1,6
2595,98.0,21964,liwan,44.62,2,1,东,0,6
2596,120.0,30403,liwan,39.47,2,1,北,1,2
2597,170.0,26154,liwan,65,2,1,东,0,7
2598,265.0,32333,liwan,81.96,2,1,南,1,32
2599,365.0,32185,liwan,113.41,3,2,北,1,32
2600,168.0,31140,liwan,53.95,2,1,西,0,11
2601,106.0,28080,liwan,37.75,1,1,南,0,8
2602,152.0,28975,liwan,52.46,2,1,东,0,3
2603,285.0,25992,liwan,109.65,3,1,北,1,30
2604,132.0,29858,liwan,44.21,2,1,北,0,5
2605,108.0,22136,liwan,48.79,2,1,东,0,9
2606,386.0,43129,liwan,89.5,3,1,北,1,26
2607,315.0,49615,liwan,63.49,2,1,东,0,31
2608,495.0,62241,liwan,79.53,3,2,西,1,31
2609,295.0,34723,liwan,84.96,2,1,东,0,24
2610,241.0,40917,liwan,58.9,2,1,东,0,25
2611,315.0,44943,liwan,70.09,2,1,东,0,9
2612,95.0,23302,liwan,40.77,1,1,南,0,9
2613,260.0,43125,liwan,60.29,1,1,西,0,26
2614,143.0,36369,liwan,39.32,2,1,西,1,5
2615,440.0,47832,liwan,91.99,3,2,南,1,40
2616,188.0,33548,liwan,56.04,2,1,南,1,9
2617,278.0,34077,liwan,81.58,2,1,西,1,32
2618,370.0,41827,liwan,88.46,3,2,北,1,26
2619,218.0,32306,haizhu,67.48,2,2,北,1,9
2620,198.0,41606,haizhu,47.59,2,1,北,1,18
2621,139.5,25853,haizhu,53.96,2,1,南,0,7
2622,292.0,45769,haizhu,63.8,2,2,南,0,9
2623,530.0,40598,haizhu,130.55,3,2,北,0,27
2624,320.0,39683,haizhu,80.64,2,1,南,0,13
2625,190.0,34433,haizhu,55.18,2,1,西,1,9
2626,450.0,54718,haizhu,82.24,2,1,东,1,32
2627,140.0,23137,haizhu,60.51,2,1,南,0,9
2628,115.0,29203,haizhu,39.38,2,1,南,0,9
2629,480.0,40384,haizhu,118.86,3,2,南,0,11
2630,225.0,36186,haizhu,62.18,1,1,北,0,30
2631,75.0,26233,haizhu,28.59,1,1,东,1,9
2632,148.0,50461,haizhu,29.33,1,1,南,1,12
2633,65.0,33215,haizhu,19.57,1,1,南,1,6
2634,222.0,32889,haizhu,67.5,2,1,南,0,9
2635,275.0,35826,haizhu,76.76,2,2,东,1,9
2636,182.0,27668,haizhu,65.78,2,2,北,1,9
2637,245.0,34777,haizhu,70.45,2,1,西,0,22
2638,125.0,29323,haizhu,42.63,2,1,南,1,7
2639,156.0,39898,haizhu,39.1,2,1,西,1,24
2640,610.0,53444,haizhu,114.14,3,2,东,0,11
2641,325.0,37439,haizhu,86.81,2,1,南,1,30
2642,400.0,46259,haizhu,86.47,3,1,北,1,14
2643,490.0,47261,haizhu,103.68,3,2,东,1,21
2644,200.0,33997,haizhu,58.83,2,1,北,0,8
2645,260.0,44659,haizhu,58.22,2,1,东,0,9
2646,218.0,34571,haizhu,63.06,2,2,北,1,22
2647,130.0,31123,haizhu,41.77,2,1,东,0,9
2648,225.0,40962,haizhu,54.93,2,1,南,0,9
2649,171.0,21269,panyu,80.4,2,1,东,0,6
2650,232.0,23975,panyu,96.77,2,1,南,0,11
2651,209.0,26419,panyu,79.11,3,1,北,1,6
2652,192.0,21501,panyu,89.3,3,2,南,0,11
2653,146.0,20978,panyu,69.6,2,2,南,0,7
2654,130.0,18625,panyu,69.8,3,1,南,0,7
2655,148.0,21765,panyu,68,2,2,北,0,6
2656,195.0,24437,panyu,79.8,2,2,南,0,7
2657,215.0,27618,panyu,77.85,2,2,东,其他,18
2658,185.0,22945,panyu,80.63,2,1,南,1,6
2659,128.0,19278,panyu,66.4,2,1,西,1,8
2660,349.0,41494,panyu,84.11,2,2,南,1,21
2661,195.0,28635,panyu,68.1,2,2,西,1,6
2662,160.0,21081,panyu,75.9,3,1,南,0,8
2663,282.0,30666,panyu,91.96,3,2,南,1,30
2664,245.0,28824,panyu,85,3,2,南,0,5
2665,120.0,16283,panyu,73.7,2,1,南,0,6
2666,192.0,21552,panyu,89.09,3,2,南,1,11
2667,560.0,39787,panyu,140.75,4,2,东,1,32
2668,216.0,21450,panyu,100.7,3,2,南,0,7
2669,190.0,26157,panyu,72.64,2,2,北,0,18
2670,180.0,20317,panyu,88.6,3,2,东,1,9
2671,188.0,26368,panyu,71.3,2,1,西,0,6
2672,312.0,27124,panyu,115.03,3,2,南,1,14
2673,269.0,22511,panyu,119.5,3,2,东,0,7
2674,210.0,19627,panyu,107,3,2,北,1,9
2675,269.0,32414,panyu,82.99,3,2,西,1,11
2676,150.0,21429,panyu,70,3,1,南,0,8
2677,162.0,19059,panyu,85,3,2,东,0,8
2678,213.0,15968,panyu,133.4,3,1,北,0,11
2679,260.0,38236,baiyun,68,2,2,西,0,10
2680,120.0,22506,baiyun,53.32,2,1,南,0,9
2681,155.0,25812,baiyun,60.05,2,1,西,0,9
2682,183.0,26912,baiyun,68,3,2,北,0,9
2683,155.0,18954,baiyun,81.78,3,1,东,0,9
2684,525.0,42683,baiyun,123,5,2,南,1,32
2685,470.0,49474,baiyun,95,3,1,南,1,16
2686,340.0,39266,baiyun,86.59,3,1,南,1,32
2687,423.0,41305,baiyun,102.41,3,1,东,1,18
2688,250.0,34545,baiyun,72.37,2,1,西,1,16
2689,320.0,32654,baiyun,98,3,2,东,0,18
2690,225.0,27263,baiyun,82.53,3,1,西,0,17
2691,418.0,41738,baiyun,100.15,3,2,西,1,11
2692,318.0,32814,baiyun,96.91,3,2,西,1,32
2693,184.0,25850,baiyun,71.18,2,1,东,1,16
2694,225.0,32153,baiyun,69.98,2,1,南,0,9
2695,242.0,28036,baiyun,86.32,3,2,南,1,17
2696,225.0,26898,baiyun,83.65,3,1,北,1,17
2697,440.0,41766,baiyun,105.35,3,2,东,1,10
2698,179.0,23247,baiyun,77,3,2,东,1,9
2699,188.0,25437,baiyun,73.91,2,1,西,0,9
2700,290.0,37874,baiyun,76.57,3,1,西,1,9
2701,125.0,23639,baiyun,52.88,2,1,南,1,9
2702,150.0,18537,baiyun,80.92,3,2,东,0,9
2703,310.0,39206,baiyun,79.07,2,1,东,0,14
2704,555.0,43215,baiyun,128.43,4,2,北,1,14
2705,258.0,31062,baiyun,83.06,3,2,东,1,17
2706,330.0,33798,baiyun,97.64,3,2,西,1,26
2707,312.0,37591,baiyun,83,2,2,南,1,32
2708,110.0,17600,baiyun,62.5,2,1,南,1,6
2709,328.0,48766,huangpu,67.26,2,1,南,0,6
2710,388.0,42600,huangpu,91.08,3,2,南,1,9
2711,138.0,11495,huangpu,120.06,3,2,南,毛坯,19
2712,158.0,30188,huangpu,52.34,2,2,西,0,9
2713,310.0,40640,huangpu,76.28,2,2,北,1,33
2714,62.0,9376,huangpu,66.13,2,1,北,1,7
2715,280.0,47962,huangpu,58.38,2,1,南,1,7
2716,510.0,56367,huangpu,90.48,3,1,西,1,31
2717,430.0,34525,huangpu,124.55,3,2,西,1,11
2718,328.0,36694,huangpu,89.39,2,2,东,1,18
2719,263.0,22811,huangpu,115.3,3,2,北,1,7
2720,760.0,70254,huangpu,108.18,3,2,南,0,29
2721,113.0,22991,huangpu,49.15,2,1,南,0,9
2722,230.0,24265,huangpu,94.79,3,2,东,1,33
2723,380.0,33334,huangpu,114,3,2,南,0,8
2724,260.0,35327,huangpu,73.6,3,1,南,0,9
2725,375.0,33429,huangpu,112.18,3,2,北,1,15
2726,480.0,48049,huangpu,99.9,3,2,西,0,8
2727,310.0,50244,huangpu,61.7,2,1,东,1,26
2728,143.0,12419,huangpu,115.15,3,2,东,1,26
2729,145.0,13844,huangpu,104.74,3,2,南,1,28
2730,499.0,47811,huangpu,104.37,3,2,东,0,30
2731,180.0,25246,huangpu,71.3,2,1,西,0,6
2732,288.0,37826,huangpu,76.14,2,2,北,0,13
2733,152.0,45591,huangpu,33.34,1,0,北,0,33
2734,260.0,33364,huangpu,77.93,3,1,西,0,4
2735,258.0,35834,huangpu,72,3,1,南,0,9
2736,115.0,29442,huangpu,39.06,2,1,东,1,9
2737,375.0,49981,huangpu,75.03,3,1,南,0,9
2738,255.0,28293,huangpu,90.13,3,2,南,1,18
2739,265.0,19127,conghua,138.55,3,2,南,1,21
2740,180.0,12950,conghua,139,4,2,北,1,15
2741,185.0,14102,conghua,131.19,3,2,南,0,6
2742,210.0,15138,conghua,138.73,3,2,南,1,11
2743,220.0,18713,conghua,117.57,3,2,西,1,25
2744,215.0,14437,conghua,148.93,3,2,北,毛坯,13
2745,156.0,13197,conghua,118.21,3,2,南,1,17
2746,180.0,14063,conghua,128,4,2,南,毛坯,18
2747,141.0,12937,conghua,108.99,3,2,东,0,17
2748,175.0,15734,conghua,111.23,3,2,北,毛坯,15
2749,118.0,11029,conghua,107,3,2,南,其他,17
2750,220.0,14103,conghua,156,4,2,南,1,27
2751,185.0,15890,conghua,116.43,3,2,南,1,18
2752,105.0,10667,conghua,98.44,3,2,南,1,9
2753,200.0,14415,conghua,138.75,3,2,西,1,9
2754,190.0,10983,conghua,173.01,4,2,东,1,27
2755,168.0,13902,conghua,120.85,3,2,东,1,9
2756,135.0,11158,conghua,121,3,2,南,毛坯,17
2757,143.0,13480,conghua,106.09,3,2,东,1,6
2758,110.0,14453,conghua,76.11,2,2,南,0,6
2759,105.0,12805,conghua,82,2,1,东,其他,17
2760,152.0,12490,conghua,121.7,3,1,南,其他,18
2761,160.0,12528,conghua,127.72,3,1,南,毛坯,17
2762,145.0,11609,conghua,124.91,3,2,南,毛坯,17
2763,84.0,10048,conghua,83.6,2,1,北,1,18
2764,120.0,14735,conghua,81.44,2,2,北,1,18
2765,115.0,14121,conghua,81.44,2,1,北,0,18
2766,140.0,11729,conghua,119.37,3,2,南,1,18
2767,140.0,13456,conghua,104.05,3,2,南,1,16
2768,130.0,11927,conghua,109,3,2,南,毛坯,17
2769,228.0,20864,zengcheng,109.28,3,2,南,1,28
2770,128.0,10372,zengcheng,123.41,3,2,东,0,8
2771,190.0,19763,zengcheng,96.14,3,2,北,1,18
2772,160.0,20213,zengcheng,79.16,2,1,北,0,22
2773,200.0,20912,zengcheng,95.64,3,2,南,1,18
2774,130.0,17478,zengcheng,74.38,2,1,东,1,28
2775,270.0,19969,zengcheng,135.21,4,2,北,1,17
2776,76.0,8684,zengcheng,87.52,3,2,北,0,7
2777,188.0,19699,zengcheng,95.44,2,2,南,1,25
2778,157.0,20523,zengcheng,76.5,2,1,东,1,33
2779,149.0,16932,zengcheng,88,3,2,南,1,18
2780,190.0,20431,zengcheng,93,3,1,北,1,18
2781,135.0,11857,zengcheng,113.86,3,2,南,1,32
2782,50.0,8660,zengcheng,57.74,2,2,南,0,8
2783,128.0,16037,zengcheng,79.82,3,1,西,1,24
2784,115.0,15726,zengcheng,73.13,2,1,东,毛坯,11
2785,120.0,21083,zengcheng,56.92,1,1,东,1,18
2786,96.0,18165,zengcheng,52.85,1,1,南,1,28
2787,210.0,21151,zengcheng,99.29,3,2,东,1,25
2788,125.0,12788,zengcheng,97.75,3,2,南,1,7
2789,176.0,19556,zengcheng,90,3,2,北,1,32
2790,182.0,19002,zengcheng,95.78,3,2,东,1,9
2791,96.0,16344,zengcheng,58.74,2,2,南,1,19
2792,118.0,16288,zengcheng,72.45,3,1,西,1,19
2793,112.0,15462,zengcheng,72.44,2,2,南,1,18
2794,115.0,18801,zengcheng,61.17,2,1,东,1,28
2795,218.0,17136,zengcheng,127.22,3,2,南,0,5
2796,199.0,20512,zengcheng,97.02,2,2,南,1,18
2797,104.0,19623,zengcheng,53,1,1,东,1,28
2798,230.0,22328,zengcheng,103.01,3,2,东,毛坯,29
2799,328.0,48766,huadu,67.26,2,1,南,0,6
2800,388.0,42600,huadu,91.08,3,2,南,1,9
2801,138.0,11495,huadu,120.06,3,2,南,毛坯,19
2802,158.0,30188,huadu,52.34,2,2,西,0,9
2803,310.0,40640,huadu,76.28,2,2,北,1,33
2804,62.0,9376,huadu,66.13,2,1,北,1,7
2805,280.0,47962,huadu,58.38,2,1,南,1,7
2806,510.0,56367,huadu,90.48,3,1,西,1,31
2807,430.0,34525,huadu,124.55,3,2,西,1,11
2808,328.0,36694,huadu,89.39,2,2,东,1,18
2809,263.0,22811,huadu,115.3,3,2,北,1,7
2810,760.0,70254,huadu,108.18,3,2,南,0,29
2811,113.0,22991,huadu,49.15,2,1,南,0,9
2812,230.0,24265,huadu,94.79,3,2,东,1,33
2813,380.0,33334,huadu,114,3,2,南,0,8
2814,260.0,35327,huadu,73.6,3,1,南,0,9
2815,375.0,33429,huadu,112.18,3,2,北,1,15
2816,480.0,48049,huadu,99.9,3,2,西,0,8
2817,310.0,50244,huadu,61.7,2,1,东,1,26
2818,143.0,12419,huadu,115.15,3,2,东,1,26
2819,145.0,13844,huadu,104.74,3,2,南,1,28
2820,499.0,47811,huadu,104.37,3,2,东,0,30
2821,180.0,25246,huadu,71.3,2,1,西,0,6
2822,288.0,37826,huadu,76.14,2,2,北,0,13
2823,152.0,45591,huadu,33.34,1,0,北,0,33
2824,260.0,33364,huadu,77.93,3,1,西,0,4
2825,258.0,35834,huadu,72,3,1,南,0,9
2826,115.0,29442,huadu,39.06,2,1,东,1,9
2827,375.0,49981,huadu,75.03,3,1,南,0,9
2828,255.0,28293,huadu,90.13,3,2,南,1,18
2829,300.0,21118,nansha,142.06,4,2,南,0,31
2830,380.0,22620,nansha,168,4,2,南,毛坯,31
2831,345.0,24869,nansha,138.73,4,2,东,0,32
2832,288.0,16008,nansha,179.92,4,2,东,其他,9
2833,200.0,18349,nansha,109,3,2,东,1,18
2834,320.0,29608,nansha,108.08,3,2,东,0,3
2835,195.0,20000,nansha,97.5,3,2,北,1,11
2836,380.0,24474,nansha,155.27,4,2,南,毛坯,28
2837,271.0,28527,nansha,95,3,2,南,1,18
2838,620.0,37663,nansha,164.62,4,2,南,毛坯,9
2839,265.0,23120,nansha,114.62,3,2,南,毛坯,28
2840,210.0,16515,nansha,127.16,3,2,西,1,16
2841,340.0,25208,nansha,134.88,3,2,东,1,26
2842,236.0,22267,nansha,105.99,3,2,南,0,18
2843,360.0,25715,nansha,140,4,2,南,1,32
2844,430.0,24673,nansha,174.28,3,2,南,1,18
2845,265.0,25239,nansha,105,3,2,东,毛坯,18
2846,300.0,24365,nansha,123.13,4,2,北,1,32
2847,275.0,17296,nansha,159,4,2,南,1,18
2848,195.0,20222,nansha,96.43,3,2,南,1,16
2849,270.0,19836,nansha,136.12,3,2,北,毛坯,18
2850,138.0,14527,nansha,95,3,2,南,0,8
2851,200.0,17392,nansha,115,3,2,东,1,17
2852,223.0,14335,nansha,155.57,3,2,南,0,11
2853,375.0,26363,nansha,142.25,3,2,南,1,31
2854,268.0,21789,nansha,123,3,2,南,毛坯,28
2855,225.0,18514,nansha,121.53,3,2,南,毛坯,18
2856,129.0,17672,nansha,73,3,2,东,0,5
2857,310.0,26272,nansha,118,3,2,南,1,18
2858,372.0,31063,nansha,119.76,3,2,南,毛坯,32
2859,239.8,19366,nanhai,123.83,4,2,东,1,18
2860,219.8,20356,nanhai,107.98,3,2,东,1,6
2861,251.0,15866,nanhai,158.2,4,2,南,0,8
2862,210.0,24354,nanhai,86.23,2,2,西,1,33
2863,460.0,30667,nanhai,150,3,2,东,1,33
2864,180.0,19941,nanhai,90.27,3,2,西,1,18
2865,155.0,21776,nanhai,71.18,2,2,东,1,6
2866,278.0,25982,nanhai,107,3,2,南,0,6
2867,308.0,28786,nanhai,107,3,2,东,1,48
2868,380.0,26985,nanhai,140.82,4,2,东,1,33
2869,156.0,20260,nanhai,77,2,2,东,0,18
2870,530.0,25854,nanhai,205,4,3,东,1,3
2871,250.0,27362,nanhai,91.37,3,2,东,1,6
2872,230.0,21404,nanhai,107.46,3,2,西,1,5
2873,170.0,18972,nanhai,89.61,3,2,北,1,18
2874,350.0,27289,nanhai,128.26,3,2,东,1,33
2875,350.0,29090,nanhai,120.32,3,2,西,1,45
2876,250.0,22728,nanhai,110,3,2,东,1,18
2877,405.0,22991,nanhai,176.16,4,2,东,1,31
2878,248.0,20000,nanhai,124,3,2,西,0,17
2879,335.0,25426,nanhai,131.76,3,2,西,1,33
2880,353.0,29417,nanhai,120,3,2,西,1,45
2881,225.0,25084,nanhai,89.7,3,2,西,1,48
2882,240.0,24743,nanhai,97,3,2,东,1,31
2883,135.0,20770,nanhai,65,2,2,南,0,23
2884,380.0,25260,nanhai,150.44,3,1,东,1,33
2885,160.0,21596,nanhai,74.09,2,3,东,1,6
2886,125.0,19320,nanhai,64.7,2,2,东,1,23
2887,480.0,25669,nanhai,187,4,2,南,0,33
2888,200.0,23256,nanhai,86,2,2,西,1,33
2889,255.0,53707,tianhe,47.48,2,1,东,1,12
2890,232.0,33272,tianhe,69.73,2,2,南,1,9
2891,740.0,54412,tianhe,136,4,2,东,1,36
2892,1008.0,84557,tianhe,119.21,3,2,南,1,33
2893,650.0,72789,tianhe,89.3,3,2,西,1,29
2894,815.0,56555,tianhe,144.11,4,2,南,0,20
2895,390.0,38255,tianhe,101.95,3,2,西,0,22
2896,420.0,50873,tianhe,82.56,2,2,西,0,9
2897,599.0,59243,tianhe,101.11,3,2,东,1,32
2898,285.0,31724,tianhe,89.84,3,1,南,0,5
2899,580.0,44671,tianhe,129.84,4,2,东,0,20
2900,535.0,55298,tianhe,96.75,3,1,南,1,16
2901,183.0,28443,tianhe,64.34,2,1,北,1,9
2902,305.0,52587,tianhe,58,2,1,南,0,6
2903,590.0,48761,tianhe,121,3,2,西,1,24
2904,116.0,29000,tianhe,40,1,1,南,0,9
2905,280.0,45403,tianhe,61.67,2,2,东,0,5
2906,585.0,66065,tianhe,88.55,3,2,东,0,18
2907,270.0,55959,tianhe,48.25,1,1,西,1,24
2908,218.0,32577,tianhe,66.92,2,1,北,0,12
2909,183.0,38576,tianhe,47.44,1,0,东,1,33
2910,93.0,33215,tianhe,28,1,1,西,0,9
2911,258.0,34502,tianhe,74.78,2,2,南,1,9
2912,220.0,55598,tianhe,39.57,1,1,西,1,11
2913,169.0,32500,tianhe,52,2,1,南,1,9
2914,245.0,45531,tianhe,53.81,2,2,西,0,6
2915,395.0,57472,tianhe,68.73,1,1,北,1,31
2916,230.0,32468,tianhe,70.84,3,1,西,0,9
2917,182.0,34211,tianhe,53.2,2,1,南,0,5
2918,205.0,31028,tianhe,66.07,2,1,西,0,9
2919,748.0,63774,yuexiu,117.29,3,2,西,0,22
2920,359.0,54108,yuexiu,66.35,3,1,东,1,4
2921,473.0,47846,yuexiu,98.86,3,1,东,1,25
2922,370.0,35822,yuexiu,103.29,3,2,东,1,17
2923,268.0,42764,yuexiu,62.67,3,2,东,1,10
2924,720.0,44486,yuexiu,161.85,4,2,西,1,5
2925,2100.0,96775,yuexiu,217,5,2,南,其他,33
2926,408.0,31660,yuexiu,128.87,3,1,东,0,19
2927,468.0,46661,yuexiu,100.3,3,1,南,其他,8
2928,570.0,60904,yuexiu,93.59,3,2,南,1,9
2929,620.0,51671,yuexiu,119.99,3,1,南,0,25
2930,328.0,41264,yuexiu,79.49,3,2,北,1,9
2931,428.0,52075,yuexiu,82.19,3,1,南,其他,7
2932,190.0,44248,yuexiu,42.94,3,1,南,1,6
2933,110.0,34999,yuexiu,31.43,1,1,南,其他,6
2934,170.0,47753,yuexiu,35.6,1,1,东,0,25
2935,430.0,42966,yuexiu,100.08,3,1,南,0,9
2936,950.0,69046,yuexiu,137.59,4,2,东,0,27
2937,506.0,63889,yuexiu,79.2,2,1,南,其他,18
2938,380.0,61589,yuexiu,61.7,2,1,南,其他,9
2939,90.0,19886,yuexiu,45.26,2,1,西,其他,9
2940,460.0,45890,yuexiu,100.24,3,1,东,其他,9
2941,500.0,50669,yuexiu,98.68,3,1,南,0,25
2942,258.0,39778,yuexiu,64.86,2,1,南,1,8
2943,395.0,38802,yuexiu,101.8,3,2,东,其他,9
2944,135.0,18020,yuexiu,74.92,3,2,南,0,8
2945,255.0,35202,yuexiu,72.44,3,2,北,其他,9
2946,590.0,49635,yuexiu,118.87,3,2,西,其他,25
2947,248.0,61265,yuexiu,40.48,3,1,东,其他,1
2948,470.0,71180,yuexiu,66.03,2,1,东,其他,29
2949,430.0,49717,liwan,86.49,3,1,东,1,28
